,subject,path,gender,face_score1,s_uri,s_wiki_title,s_pop
10823,Muggsy Bogues,21/807221_1965-01-09_2011.jpg,male,4.012236311931268,Q150502,Muggsy_Bogues,6629128.0
10824,Richard Jordan,26/2425026_1937-07-19_1981.jpg,male,4.012220130266131,Q492169,Richard_Jordan,2529760.0
10825,Gerard Malanga,18/1203018_1943-03-20_2005.jpg,male,4.012113291697615,Q1406528,Gerard_Malanga,174097.0
10826,Jimmy Staggs,19/14237519_1935-10-07_1966.jpg,male,4.012104561441305,Q6201350,Jimmy_Staggs,9851.0
10827,Paul Orndorff,51/1683451_1949-10-29_2009.jpg,male,4.01209048600823,Q1388872,Paul_Orndorff,1783806.0
10828,Levi Mackin,85/11728285_1986-04-04_2009.jpg,male,4.012032179426017,Q6535467,Levi_Mackin,13249.0
10829,Vicente Aranda,60/4262860_1926-11-09_2010.jpg,male,4.011951044597633,Q704576,Vicente_Aranda,48676.0
10830,Alicia Rio,53/2546553_1971-02-16_2005.jpg,female,4.0119489252920975,Q467281,Alicia_Rio,44503.0
10831,José Simeón,27/40247527_1991-03-19_2009.jpg,male,4.011821674066125,Q3810582,José_Simeón,1773.0
10832,Ray Eberle,56/6192756_1919-01-19_1960.jpg,male,4.011720039623499,Q465281,Ray_Eberle,72578.0
10833,Ryan White,90/44990_1971-12-06_1989.jpg,male,4.011649063552035,Q320163,Ryan_White,3775368.0
10834,Dallas Robinson,57/41899857_1982-03-30_2013.jpg,male,4.011474975177081,Q16222011,Dallas_Robinson,9442.0
10835,Franz Kamphaus,24/41657124_1932-02-02_2008.jpg,male,4.011424559559783,Q95944,Franz_Kamphaus,7431.0
10836,Jacek Gdański,79/42822079_1970-11-30_2013.jpg,male,4.011411042768351,Q326862,Jacek_Gdański,2593.0
10837,Gary Ridgway,10/288210_1949-02-18_1982.jpg,male,4.011245160541971,Q357498,Gary_Ridgway,12837289.0
10838,Ashton Kutcher,39/274539_1978-02-07_2010.jpg,male,4.0110753643196455,Q164782,Ashton_Kutcher,31748859.0
10839,Jo Guest,89/81289_1972-02-22_2004.jpg,female,4.010931914041125,Q1547040,Jo_Guest,518100.0
10840,David Yelldell,96/1344096_1981-10-01_2011.jpg,male,4.010929214254754,Q579350,David_Yelldell,60160.0
10841,Dannii Minogue,29/44929_1971-10-20_2012.jpg,female,4.010887853044328,Q188461,Dannii_Minogue,4461099.0
10842,Kristin Kreuk,07/98607_1982-12-30_2013.jpg,female,4.010819963437013,Q195718,Kristin_Kreuk,9099849.0
10843,Jorge Valdivia,34/5844034_1983-10-19_2008.jpg,male,4.010794965995051,Q360782,Jorge_Valdívia,1552.0
10844,Görel Crona,27/44069327_1959-08-23_2011.jpg,female,4.010741377656334,Q4943654,Görel_Crona,14871.0
10845,Catherine Hiegel,71/42650171_1946-12-10_2013.jpg,female,4.010445014871784,Q1050982,Catherine_Hiegel,40278.0
10846,David Zabriskie,31/2160731_1979-01-12_2006.jpg,male,4.0103834223098085,Q376051,David_Zabriskie,107428.0
10847,Hahm Eun-jung,57/28170157_1988-12-12_2014.jpg,female,4.01035736871594,Q140099,Hahm_Eun-jung,596070.0
10848,Luke Mitchell,19/24307219_1985-04-17_2011.jpg,male,4.010068764363237,Q458479,Luke_Mitchell,2546890.0
10849,William Frawley,59/259159_1887-02-26_1951.jpg,male,4.0099993417773305,Q1290248,William_Frawley,3346880.0
10850,John Sculley,70/183270_1939-04-06_2014.jpg,male,4.009853217855736,Q337024,John_Sculley,2411603.0
10851,Robert Sheehan,33/9718633_1988-01-07_2013.jpg,male,4.009681100382815,Q315855,Robert_Sheehan,8378807.0
10852,Martin Wuttke,85/23915585_1962-02-08_2010.jpg,male,4.009670016718998,Q65922,Martin_Wuttke,370677.0
10853,Ivan Ivanišević,99/19979699_1977-11-23_2013.jpg,male,4.0095748461405165,Q2301888,Ivan_Ivanišević,9922.0
10854,Norm Winningstad,25/30028425_1925-11-05_2008.jpg,male,4.009530996489213,Q7051610,Norm_Winningstad,11920.0
10855,Djimon Hounsou,18/468318_1964-04-24_2013.jpg,male,4.009504945264516,Q298682,Djimon_Hounsou,8850061.0
10856,Matt Carroll,08/2836108_1980-08-28_2009.jpg,male,4.009415445389289,Q2401395,Matt_Carroll,4878.0
10857,Claude Guyot,17/38194617_1947-01-16_1967.jpg,male,4.009324348099545,Q1096805,Claude_Guyot,2390.0
10858,Brendan Fevola,56/1603756_1981-01-20_2010.jpg,male,4.009301513893963,Q4960878,Brendan_Fevola,760012.0
10859,Jim Kaat,68/876668_1938-11-07_2013.jpg,male,4.00915571245922,Q6195984,Jim_Kaat,635749.0
10860,Mees Gerritsen,89/41406389_1939-09-15_1960.jpg,female,4.009153418650174,Q1964982,Mees_Gerritsen,1849.0
10861,Vinko Pintarić,93/26810293_1941-04-03_1980.jpg,male,4.009110928167791,Q628306,Vinko_Pintarić,47733.0
10862,Niklas Tarvajärvi,98/3096798_1983-03-13_2009.jpg,male,4.008968530647159,Q773216,Niklas_Tarvajärvi,7145.0
10863,George Ogăraru,76/6082476_1980-02-03_2007.jpg,male,4.008805592539144,Q704913,George_Ogăraru,43706.0
10864,Betty Buckley,82/364082_1947-07-03_1977.jpg,female,4.00864030966116,Q271782,Betty_Buckley,2740709.0
10865,Maurice Benayoun,01/9384201_1957-03-29_2000.jpg,male,4.008596757359297,Q3300395,Maurice_Benayoun,59314.0
10866,Henry Rollins,20/13820_1961-02-13_2010.jpg,male,4.00844305205298,Q318509,Henry_Rollins,7994166.0
10867,Byron Pickett,23/3114823_1977-08-11_2007.jpg,male,4.008337288126561,Q5004446,Byron_Pickett,132265.0
10868,David Proval,88/3806688_1942-05-20_2008.jpg,male,4.008327092918776,Q1176208,David_Proval,1148053.0
10869,Aleksandr Borodyuk,40/5727740_1962-11-30_2011.jpg,male,4.008231028703724,Q386181,Aleksandr_Borodyuk,35493.0
10870,Brian Carroll,15/1159715_1981-07-20_2011.jpg,male,4.008108676214229,Q911994,Brian_Carroll,57050.0
10871,Danny Beath,58/38499858_1960-09-06_2002.jpg,male,4.008027212459363,Q15992752,Danny_Beath,9053.0
10872,Joop Hox,08/44233808_1949-12-29_2009.jpg,male,4.007991660963562,Q2237419,Joop_Hox,4255.0
10873,Simon Davies,51/1944351_1979-10-23_2006.jpg,male,4.007832783351829,Q7518578,Simon_Davies,16241.0
10874,Dariusz Jemielniak,11/41587811_1975-03-17_2010.jpg,male,4.007308620462475,Q9202037,Dariusz_Jemielniak,54900.0
10875,Hazel Scott,90/263990_1920-06-11_1945.jpg,female,4.007190185064584,Q431656,Hazel_Scott,686589.0
10876,Janet Street-Porter,01/462501_1946-12-27_2005.jpg,female,4.0071346980055,Q6153616,Janet_Street-Porter,1507449.0
10877,Taylor Wane,23/2533823_1968-08-27_2014.jpg,female,4.006945715496129,Q461948,Taylor_Wane,784110.0
10878,Jonas Jerebko,38/20953138_1987-03-02_2009.jpg,male,4.006689771367947,Q455831,Jonas_Jerebko,1294165.0
10879,Massimo Liverani,38/33237938_1961-09-19_2011.jpg,male,4.00668042692131,Q3851315,Massimo_Liverani,1961.0
10880,Christian Neureuther,47/35493247_1949-04-28_2014.jpg,male,4.006668419008468,Q66963,Christian_Neureuther,27606.0
10881,Jovan Golić,04/28285404_1986-09-18_2012.jpg,female,4.006634633137458,Q4141624,Jovan_Golić,4676.0
10882,Rick J. Jordan,31/6592531_1968-01-01_2007.jpg,male,4.006522532637385,Q457846,Rick_J._Jordan,166747.0
10883,Nikoloz Basilashvili,84/42564284_1992-02-23_2015.jpg,male,4.006278436112837,Q16297666,Nikoloz_Basilashvili,844710.0
10884,Alex Blanchard,17/41665817_1958-01-03_1984.jpg,male,4.006163667758732,Q5471264,Alex_Blanchard,6823.0
10885,Ted White,94/4229394_1926-01-25_2012.jpg,male,4.006156075171096,Q7693866,Ted_White,11785.0
10886,Victor Mature,84/442584_1913-01-29_1940.jpg,male,4.006114177326303,Q358317,Victor_Mature,2788967.0
10887,Xavier Rolet,67/30213967_1959-11-12_2012.jpg,male,4.005889183232425,Q3570788,Xavier_Rolet,100300.0
10888,Octavian Bellu,71/3740271_1951-02-17_2011.jpg,male,4.005775135673202,Q3132068,Octavian_Bellu,42211.0
10889,John Wells,93/980793_1956-05-28_2012.jpg,male,4.005741466482152,Q361527,John_Wells,17547.0
10890,Arend van der Wel,79/40560779_1933-03-28_1951.jpg,male,4.005736131041112,Q4103258,Arend_van_der_Wel,2332.0
10891,Bob Perina,72/41467772_1921-01-16_1950.jpg,male,4.005706995092847,Q16009681,Bob_Perina,3351.0
10892,Aloysius Yap,91/35599791_1987-10-20_2012.jpg,male,4.005652148210586,Q4734724,Aloysius_Yap,2843.0
10893,Barbara Cook,82/858382_1927-10-25_2009.jpg,female,4.005572501035515,Q2883930,Barbara_Cook,528235.0
10894,Jackie Mason,31/308131_1931-06-09_2006.jpg,male,4.005423010465214,Q75021,Jackie_Mason,1482958.0
10895,Maya Plisetskaya,45/2324345_1925-11-20_2011.jpg,female,4.0052920546279145,Q460756,Maya_Plisetskaya,440394.0
10896,Brendon Urie,73/7144873_1987-04-12_2013.jpg,male,4.005287655634876,Q1047474,Brendon_Urie,9333896.0
10897,Birgit Treiber,93/25334593_1960-02-26_1979.jpg,female,4.005120525917604,Q274397,Birgit_Treiber,8233.0
10898,Ilya Shkurenyov,27/36271827_1991-01-11_2013.jpg,male,4.004988915804233,Q2342956,Ilya_Shkurenyov,28919.0
10899,Vincent Pastore,14/1068714_1946-07-14_2013.jpg,male,4.004902641755828,Q512986,Vincent_Pastore,2189516.0
10900,Jure Robič,43/1003243_1965-04-10_2007.jpg,male,4.004869221818018,Q929468,Jure_Robič,50380.0
10901,Mark Cavendish,38/4442738_1985-05-21_2015.jpg,male,4.004494615812696,Q207713,Mark_Cavendish,2459347.0
10902,Richard Edwin Hills,67/43077067_1945-09-30_2014.jpg,male,4.004377759242839,Q17306014,Richard_Edwin_Hills,7592.0
10903,Lasse Pöysti,49/7471449_1927-01-24_1960.jpg,male,4.0042154884182,Q6162970,Lasse_Pöysti,27724.0
10904,Brianne Theisen-Eaton,88/31170388_1988-12-18_2014.jpg,female,4.004111397126119,Q4965758,Brianne_Theisen-Eaton,512023.0
10905,Heather Morris,76/25727676_1987-02-01_2011.jpg,female,4.004108883376007,Q229349,Heather_Morris,3302490.0
10906,Artūrs Štālbergs,64/43456064_1984-10-15_2009.jpg,male,4.004045980003323,Q3624632,Artūrs_Štālbergs,7556.0
10907,Lorde,76/12964276_1996-11-07_2014.jpg,female,4.004044312278239,Q13476175,Lorde,13016251.0
10908,Robert Holdstock,10/4347610_1948-08-02_2004.jpg,male,4.003835905055519,Q890980,Robert_Holdstock,81261.0
10909,Doc Severinsen,93/275493_1927-07-07_1974.jpg,male,4.003703413631375,Q711921,Doc_Severinsen,1662753.0
10910,Nicolas Isimat-Mirin,55/28909855_1991-11-15_2015.jpg,male,4.003665456322974,Q116487,Nicolas_Isimat-Mirin,172317.0
10911,Jorginho,81/1938881_1964-08-17_2005.jpg,male,4.003624267276065,Q1184240,Jorginho,190113.0
10912,Junior Fernandes,27/30695527_1988-10-04_2014.jpg,male,4.003612781164168,Q969503,Júnior_Fernándes,71160.0
10913,Guenther Podola,95/15250595_1929-02-08_1959.jpg,male,4.003482634708869,Q5614840,Guenther_Podola,65615.0
10914,Billy Van Zandt,99/11905699_1957-12-13_2006.jpg,male,4.003381201496088,Q959139,Billy_Van_Zandt,1226422.0
10915,Linda Cristal,28/3566428_1934-02-23_1967.jpg,female,4.003378046933488,Q437034,Linda_Cristal,1336644.0
10916,Úrsula Pueyo,53/38262153_1983-12-21_2013.jpg,female,4.003296613340035,Q4992640,Úrsula_Pueyo,2645.0
10917,Bill Walton,95/345095_1952-11-05_2008.jpg,male,4.00329621137997,Q363246,Bill_Walton,4591018.0
10918,Eli Wallach,82/10482_1915-12-07_1966.jpg,male,4.003286973538827,Q104067,Eli_Wallach,6654779.0
10919,Gloria Guida,96/1924196_1955-11-19_1975.jpg,female,4.003205183713375,Q447747,Gloria_Guida,727576.0
10920,Vanessa Bürki,53/34014453_1986-04-01_2008.jpg,female,4.003135569653556,Q533770,Vanessa_Bürki,19334.0
10921,Arne Van Gelder,31/43364731_1997-11-13_2014.jpg,male,4.003053053009133,Q17402691,Arne_Van_Gelder,2581.0
10922,Mimie Mathy,66/27069266_1957-07-08_1994.jpg,female,4.002956693838387,Q3314618,Mimie_Mathy,142687.0
10923,Alexander Marcus,25/18525825_1972-07-26_2007.jpg,male,4.002807801628557,Q327383,Alexander_Marcus,58847.0
10924,Roman Vorobyov,99/12955999_1984-03-24_2011.jpg,male,4.002675329753038,Q1983720,Roman_Vorobyov,6724.0
10925,Clive Barry,67/39027367_1922-09-02_1958.jpg,male,4.002634623853217,Q17002348,Clive_Barry,6825.0
10926,Ashley Winn,88/12943088_1985-12-01_2008.jpg,male,4.002610959116788,Q4805639,Ashley_Winn,4052.0
10927,Hasan Abdullayev,51/43737551_1918-08-20_2008.jpg,male,4.002397670046426,Q4054564,Hasan_Abdullayev,15763.0
10928,Amy Williams,09/9189509_1982-09-29_2010.jpg,female,4.002323652471903,Q10105,Amy_Williams,540849.0
10929,Wim Grothuis,00/41464800_1944-12-16_1971.jpg,male,4.002254760393235,Q2473249,Wim_Grothuis,821.0
10930,Iñigo Martínez,82/32895482_1991-05-17_2013.jpg,male,4.002205706490456,Q1028020,Iñigo_Martínez,598708.0
10931,Bob Gunton,40/1584240_1945-11-15_2009.jpg,male,4.002203082432013,Q352203,Bob_Gunton,2416431.0
10932,Antonín Kinský,01/1447301_1975-05-31_2009.jpg,male,4.002122258159264,Q124315931,,1824578.0
10933,Margaret Court,45/244345_1942-07-16_1964.jpg,female,4.001986045068779,Q202342,Margaret_Court,4553278.0
10934,Shontelle,08/8693808_1985-10-04_2010.jpg,female,4.001866483652556,Q233544,Shontelle,672733.0
10935,Benjamin Becker,16/5772216_1981-06-16_2015.jpg,male,4.001710631838403,Q77176,Benjamin_Becker,247721.0
10936,Aubrey Richards,95/36805395_1920-06-06_1964.jpg,male,4.00165148798542,Q4819183,Aubrey_Richards,34409.0
10937,Elizabeth Banks,56/2289856_1974-02-10_2012.jpg,female,4.001378091573009,Q219373,Elizabeth_Banks,19129992.0
10938,Majel Barrett,76/53576_1932-02-23_2006.jpg,female,4.001321309757335,Q232917,Majel_Barrett,3372056.0
10939,Maria von Trapp,05/764505_1905-01-26_1944.jpg,female,4.001279910606547,Q93624,Maria_von_Trapp,4587325.0
10940,Dan Gilbert,64/4508564_1962-01-17_2014.jpg,male,4.001247466115713,Q3290675,Dan_Gilbert,1467060.0
10941,Kamil Majchrzak,24/41693724_1996-01-13_2013.jpg,female,4.001199881207233,Q14840592,Kamil_Majchrzak,147876.0
10942,Francisco Cavalcanti Pontes de Miranda,78/12297778_1892-04-23_1940.jpg,male,4.001191292789736,Q1791015,Francisco_Cavalcanti_Pontes_de_Miranda,15974.0
10943,Milla Jovovich,47/159547_1975-12-17_2014.jpg,female,4.001018666909594,Q170576,Milla_Jovovich,16432603.0
10944,David Carney,56/2859056_1983-11-30_2010.jpg,male,4.000699888754139,Q316619,David_Carney,147194.0
10945,Fred Rutten,63/22272263_1962-12-05_2014.jpg,male,4.000586143620756,Q439777,Fred_Rutten,100043.0
10946,John Starks,80/3614080_1965-08-10_2013.jpg,male,4.000537108337612,Q1353754,John_Starks,247658.0
10947,Franklin McCain,13/41604413_1941-01-03_1960.jpg,male,4.000529167107611,Q16019746,Franklin_McCain,124585.0
10948,Danny Litwhiler,57/11547857_1916-08-31_1949.jpg,male,4.000456476812972,Q5220564,Danny_Litwhiler,15731.0
10949,Roy Speckhardt,36/12813436_1973-01-24_2012.jpg,male,4.000374263706944,Q7373391,Roy_Speckhardt,10801.0
10950,Fran Kranz,91/15960291_1981-07-13_2009.jpg,male,4.0003326879009045,Q2240987,Fran_Kranz,1127357.0
10951,Alan Holley,78/44565578_1954-10-01_2014.jpg,male,4.000135616250984,Q18596060,Alan_Holley,3773.0
10952,Marion Motley,37/1494037_1920-06-05_1950.jpg,male,3.999942609904038,Q456268,Marion_Motley,271249.0
10953,Fabián Puerta,85/36664785_1991-07-12_2011.jpg,male,3.999932618328054,Q1390647,Fabián_Puerta,19891.0
10954,Danai Gurira,92/36807692_1978-02-14_2015.jpg,female,3.9997365528183537,Q636653,Danai_Gurira,8539996.0
10955,Tim Duncan,12/221812_1976-04-25_2011.jpg,male,3.999691676678448,Q193020,Tim_Duncan,10444884.0
10956,Jin Bora,82/31302282_1987-11-14_2010.jpg,female,3.999435354199546,Q12618237,Jin_Bora,14479.0
10957,Meredith Marakovits,53/34626453_1983-07-22_2013.jpg,female,3.999410864246983,Q6818956,Meredith_Marakovits,461216.0
10958,Tracey Emin,37/163837_1963-07-03_2007.jpg,female,3.9994028329245768,Q241185,Tracey_Emin,1728869.0
10959,Eugen Wüster,66/32077466_1898-10-10_1967.jpg,male,3.999396815292556,Q112859,Eugen_Wüster,15424.0
10960,Andrea Pizzitola,86/44285586_1992-06-19_2012.jpg,male,3.999277481531294,Q11686161,Andrea_Pizzitola,16239.0
10961,Hennie Kuiper,33/3688233_1949-02-03_1988.jpg,male,3.999269665097816,Q536470,Hennie_Kuiper,44219.0
10962,Aaron Rome,93/11294993_1983-09-27_2012.jpg,male,3.999205415003933,Q302601,Aaron_Rome,55410.0
10963,Stanislav Donets,52/18018252_1983-07-07_2010.jpg,male,3.999191389909603,Q676706,Stanislav_Donets,6315.0
10964,Vladimir Potkin,46/31379346_1982-06-28_2013.jpg,male,3.999120223042123,Q732938,Vladimir_Potkin,18558.0
10965,Arno J. Mayer,85/1922385_1926-06-19_2013.jpg,male,3.99894584202373,Q688955,Arno_J._Mayer,82007.0
10966,John Greco,21/17108921_1985-03-24_2012.jpg,male,3.998855887437825,Q6236139,John_Greco,99264.0
10967,Bill Kern,36/20000636_1906-09-02_1941.jpg,male,3.998757988293682,Q4909720,Bill_Kern,7697.0
10968,Seo Young-hee,88/30708688_1980-06-13_2010.jpg,female,3.998710806352737,Q444173,Seo_Young-hee,312622.0
10969,Trip Hawkins,25/666025_1953-12-28_2013.jpg,male,3.998587068767121,Q460459,Trip_Hawkins,633034.0
10970,Eduardo Montes-Bradley,38/12283138_1960-07-09_2010.jpg,male,3.998578266811467,Q5340700,Eduardo_Montes-Bradley,32260.0
10971,Rafael Márquez,88/1127788_1979-02-13_2009.jpg,male,3.998544333133519,Q186330,Rafael_Márquez,3070758.0
10972,Paul Frampton,11/3627411_1943-10-31_2006.jpg,male,3.998427478347506,Q1670575,Paul_Frampton,104671.0
10973,Frank W. J. Olver,83/27325583_1924-12-15_2001.jpg,male,3.997974682316368,Q5490152,Frank_W._J._Olver,11039.0
10974,Gale Storm,47/165047_1922-04-05_1953.jpg,female,3.9979360402039488,Q466244,Gale_Storm,970372.0
10975,Lyndsy Fonseca,09/8307909_1987-01-07_2013.jpg,female,3.99769623327687,Q229914,Lyndsy_Fonseca,3764265.0
10976,Vyacheslav Shyrshov,81/18907081_1979-07-09_2012.jpg,male,3.997560156951975,Q7943843,Vyacheslav_Shyrshov,7936.0
10977,Lucy Staniforth,30/33270330_1992-10-02_2010.jpg,female,3.99754761494672,Q6698507,Lucy_Staniforth,170045.0
10979,Nicole Parker,71/1812371_1978-02-21_2006.jpg,female,3.9975068325665615,Q259798,Nicole_Parker,648790.0
10980,Shigeru Ban,20/1749120_1957-08-05_2005.jpg,male,3.9974177635371846,Q526725,Shigeru_Ban,293381.0
10981,Arto Paasilinna,25/1647525_1942-04-20_2007.jpg,male,3.997348857416912,Q211542,Arto_Paasilinna,102902.0
10982,William Meynard,69/32560269_1987-07-11_2012.jpg,male,3.997184530328032,Q1920348,William_Meynard,7296.0
10983,Dale Morton,05/25644705_1990-10-31_2013.jpg,male,3.9970756845519815,Q5210564,Dale_Morton,6778.0
10984,Drew Barrymore,86/7886_1975-02-22_2014.jpg,female,3.996915206511572,Q676094,Drew_Barrymore,26764808.0
10985,Elisa D'Ovidio,04/21589804_1989-02-24_2009.jpg,female,3.9968441847485456,Q5361357,Elisa_D'Ovidio,2235.0
10986,Evgeny Donskoy,07/28140307_1990-05-09_2015.jpg,male,3.996795778923882,Q619669,Evgeny_Donskoy,130220.0
10987,Julia Allison,31/4154431_1981-02-28_2006.jpg,female,3.9966563997684568,Q6306166,Julia_Allison,78162.0
10988,Niki Terpstra,73/12786073_1984-05-18_2011.jpg,male,3.996641762205782,Q447532,Niki_Terpstra,144901.0
10989,June Ritchie,43/16463243_1938-05-31_1963.jpg,female,3.9965861544772663,Q6312408,June_Ritchie,175181.0
10990,Paul Cohn,67/18326967_1924-01-08_1989.jpg,male,3.996579960652072,Q949132,Paul_Cohn,19015.0
10991,Charlie Bird,78/2732678_1949-09-09_2007.jpg,male,3.996048806371459,Q5084533,Charlie_Bird,190610.0
10992,Lynsey Addario,09/25859909_1973-11-13_2009.jpg,female,3.995980759985709,Q13560889,Lynsey_Addario,276993.0
10993,Yves Lecoq,01/42603001_1946-05-04_2009.jpg,male,3.995844879795871,Q3573790,Yves_Lecoq,11950.0
10994,Joe McElderry,84/24594884_1991-06-16_2012.jpg,male,3.995761134655694,Q350368,Joe_McElderry,1078053.0
10995,Tom Heaton,37/1529937_1986-04-15_2011.jpg,male,3.9956871351701855,Q357912,Tom_Heaton,1962538.0
10996,Nana Dzagnidze,04/978604_1987-01-01_2013.jpg,female,3.995682455521955,Q239796,Nana_Dzagnidze,58905.0
10997,Bobby Wagner,71/34557771_1990-06-27_2014.jpg,male,3.995547565664515,Q3641416,Bobby_Wagner,1895151.0
10998,Kumar Gaurav,48/2091548_1960-07-11_2012.jpg,male,3.995509251293148,Q6443482,Kumar_Gaurav,2451111.0
10999,Jérémy Chardy,24/17679324_1987-02-12_2012.jpg,male,3.99549980595599,Q176577,Jérémy_Chardy,424775.0
11000,Kateřina Čechová,99/36264999_1988-03-21_2013.jpg,female,3.9954442282573264,Q6376042,Kateřina_Čechová,4171.0
11001,Dominique Dawes,27/905327_1976-11-20_2011.jpg,female,3.995321116463513,Q887677,Dominique_Dawes,1312923.0
11002,Rudolf Höss,05/409605_1900-11-25_1945.jpg,male,3.995176843769977,Q76975,Rudolf_Höss,3792022.0
11003,Dave Bickers,33/36669533_1938-01-17_1966.jpg,male,3.994993966831756,Q5228349,Dave_Bickers,25379.0
11004,Holly Black,74/2339174_1971-11-10_2010.jpg,female,3.994882162922331,Q266173,Holly_Black,509238.0
11005,Michelle Malkin,23/517923_1970-10-20_2008.jpg,female,3.994864399216261,Q454388,Michelle_Malkin,2665408.0
11006,Charlie Carver,98/35637798_1988-07-31_2013.jpg,male,3.9947818825486503,Q454029,Charlie_Carver,3203719.0
11007,Zachary Quinto,37/5040937_1977-06-02_2011.jpg,male,3.9947513327570494,Q139642,Zachary_Quinto,9535197.0
11008,Maria João Koehler,87/22656187_1992-10-08_2015.jpg,female,3.994581798140115,Q438663,Maria_João_Koehler,12265.0
11009,Ricardo Sanchez,55/495055_1953-09-09_2004.jpg,male,3.994511692160282,Q734523,Ricardo_Sanchez,227128.0
11010,Marisa Berenson,60/1748660_1947-02-15_2009.jpg,female,3.994488146453993,Q285419,Marisa_Berenson,1299037.0
11011,James Callis,28/1658828_1971-06-04_2009.jpg,male,3.99422130977992,Q374770,James_Callis,1497366.0
11012,Peter Leonard,27/12377827_1942-02-21_2006.jpg,male,3.99417214084634,Q49185165,Peter_Leonard,5899.0
11013,Mark Webber,11/5699711_1980-07-19_2014.jpg,male,3.993962730385772,Q842097,Mark_Webber,1971620.0
11014,Stephen Sutton,83/42584283_1994-12-16_2014.jpg,male,3.9939022890195126,Q16874486,Stephen_Sutton,155695.0
11015,Paul McDermott,30/609030_1962-05-13_2013.jpg,male,3.993852540276293,Q7152327,Paul_McDermott,398674.0
11016,Bohdan Bondarenko,76/21859076_1989-08-30_2013.jpg,male,3.9938063000788193,Q2908786,Bohdan_Bondarenko,122788.0
11017,Samanta Villar,41/25058941_1975-09-16_2006.jpg,female,3.9936692938553726,Q461545,Samanta_Villar,10877.0
11018,Dennis O'Rourke,12/2481212_1945-08-14_1988.jpg,male,3.9936564596776982,Q3504464,Dennis_O'Rourke,20700.0
11019,Christine Fernandes,74/20561874_1968-03-01_2011.jpg,female,3.993648189244388,Q3311482,Christine_Fernandes,32641.0
11020,Nenad Šulović,04/45618104_1985-10-03_2013.jpg,male,3.9935588537553817,Q19577992,Nenad_Šulović,5341.0
11021,Chazz Palminteri,64/598464_1952-05-15_2011.jpg,male,3.993287763532293,Q338812,Chazz_Palminteri,3893948.0
